redis, sn-0.6.0-full-checks, 4.415, 33776, 1.86, 0.36, 0, 9147
cfrac, sn-0.6.0-full-checks, 06.73, 3572, 6.73, 0.00, 0, 494
leanN, sn-0.6.0-full-checks, 27.00, 657728, 104.05, 0.79, 0, 14663
sed, sn-0.6.0-full-checks, 01.76, 347356, 1.66, 0.09, 0, 1590
barnes, sn-0.6.0-full-checks, 02.86, 65688, 2.84, 0.02, 0, 2855
espresso, sn-0.6.0-full-checks, 05.28, 12940, 5.26, 0.02, 0, 736
z3, sn-0.6.0-full-checks, 01.18, 70316, 1.17, 0.01, 0, 764
gs, sn-0.6.0-full-checks, 01.20, 54284, 1.17, 0.02, 0, 1957
redis, sn-0.6.0-full-checks, 4.645, 33244, 1.93, 0.41, 0, 8835
cfrac, sn-0.6.0-full-checks, 06.62, 3600, 6.61, 0.00, 0, 494
leanN, sn-0.6.0-full-checks, 26.70, 667524, 101.43, 0.87, 0, 12013
sed, sn-0.6.0-full-checks, 01.74, 347576, 1.67, 0.07, 0, 1696
barnes, sn-0.6.0-full-checks, 02.87, 65668, 2.84, 0.03, 0, 2853
espresso, sn-0.6.0-full-checks, 05.28, 12644, 5.25, 0.02, 0, 736
z3, sn-0.6.0-full-checks, 01.18, 72472, 1.16, 0.02, 0, 780
gs, sn-0.6.0-full-checks, 01.18, 54196, 1.17, 0.01, 0, 1955
redis, sn-0.6.0-full-checks, 4.429, 33292, 1.83, 0.40, 0, 8884
cfrac, sn-0.6.0-full-checks, 06.71, 3668, 6.70, 0.00, 0, 511
leanN, sn-0.6.0-full-checks, 26.04, 680596, 99.47, 0.93, 0, 14036
sed, sn-0.6.0-full-checks, 01.74, 347564, 1.63, 0.10, 0, 1649
barnes, sn-0.6.0-full-checks, 02.87, 65620, 2.83, 0.03, 0, 2851
espresso, sn-0.6.0-full-checks, 05.29, 12660, 5.27, 0.01, 0, 729
z3, sn-0.6.0-full-checks, 01.19, 70084, 1.17, 0.01, 0, 759
gs, sn-0.6.0-full-checks, 01.18, 54320, 1.17, 0.01, 0, 1964
redis, sn-0.6.0-full-checks, 4.443, 33348, 1.77, 0.46, 0, 8872
cfrac, sn-0.6.0-full-checks, 06.62, 3640, 6.62, 0.00, 0, 512
leanN, sn-0.6.0-full-checks, 27.41, 674896, 106.67, 0.85, 0, 14026
sed, sn-0.6.0-full-checks, 01.79, 349524, 1.69, 0.10, 0, 1683
barnes, sn-0.6.0-full-checks, 02.90, 65716, 2.89, 0.01, 0, 2870
espresso, sn-0.6.0-full-checks, 05.28, 10580, 5.26, 0.02, 0, 1111
z3, sn-0.6.0-full-checks, 01.18, 70424, 1.17, 0.01, 0, 766
gs, sn-0.6.0-full-checks, 01.18, 54272, 1.16, 0.02, 0, 1944
redis, sn-0.6.0-full-checks, 4.441, 33556, 1.88, 0.35, 0, 8974
cfrac, sn-0.6.0-full-checks, 06.61, 3632, 6.61, 0.00, 0, 504
leanN, sn-0.6.0-full-checks, 26.09, 670788, 99.44, 0.85, 0, 13183
sed, sn-0.6.0-full-checks, 01.74, 347336, 1.64, 0.09, 0, 1539
barnes, sn-0.6.0-full-checks, 02.85, 65668, 2.84, 0.01, 0, 2850
espresso, sn-0.6.0-full-checks, 05.33, 12672, 5.29, 0.04, 0, 744
z3, sn-0.6.0-full-checks, 01.20, 70352, 1.19, 0.01, 0, 763
gs, sn-0.6.0-full-checks, 01.19, 54336, 1.15, 0.03, 0, 2006
redis, sn-0.6.0-full-checks, 4.438, 33844, 1.91, 0.31, 0, 9062
cfrac, sn-0.6.0-full-checks, 06.64, 3604, 6.64, 0.00, 0, 498
leanN, sn-0.6.0-full-checks, 27.52, 671932, 105.43, 0.99, 0, 15234
sed, sn-0.6.0-full-checks, 01.73, 345648, 1.65, 0.07, 0, 1696
barnes, sn-0.6.0-full-checks, 02.93, 65632, 2.92, 0.01, 0, 2854
espresso, sn-0.6.0-full-checks, 05.26, 12632, 5.22, 0.03, 0, 727
z3, sn-0.6.0-full-checks, 01.19, 70152, 1.15, 0.03, 0, 756
gs, sn-0.6.0-full-checks, 01.19, 54004, 1.17, 0.01, 0, 1957
redis, sn-0.6.0-full-checks, 4.395, 33452, 1.84, 0.37, 0, 8967
cfrac, sn-0.6.0-full-checks, 06.62, 3584, 6.62, 0.00, 0, 495
leanN, sn-0.6.0-full-checks, 25.72, 685952, 96.81, 0.91, 0, 12094
sed, sn-0.6.0-full-checks, 01.79, 347652, 1.70, 0.09, 0, 1639
barnes, sn-0.6.0-full-checks, 02.87, 65580, 2.85, 0.01, 0, 2854
espresso, sn-0.6.0-full-checks, 05.27, 12940, 5.25, 0.02, 0, 757
z3, sn-0.6.0-full-checks, 01.18, 70108, 1.16, 0.01, 0, 766
gs, sn-0.6.0-full-checks, 01.18, 54372, 1.15, 0.02, 0, 1953
redis, sn-0.6.0-full-checks, 4.486, 33236, 1.84, 0.42, 0, 8862
cfrac, sn-0.6.0-full-checks, 06.63, 3632, 6.63, 0.00, 0, 510
leanN, sn-0.6.0-full-checks, 26.27, 673524, 100.89, 0.85, 0, 13522
sed, sn-0.6.0-full-checks, 01.76, 349592, 1.69, 0.07, 0, 1642
barnes, sn-0.6.0-full-checks, 02.88, 65744, 2.87, 0.01, 0, 2863
espresso, sn-0.6.0-full-checks, 05.27, 12588, 5.26, 0.01, 0, 725
z3, sn-0.6.0-full-checks, 01.19, 70400, 1.19, 0.00, 0, 772
gs, sn-0.6.0-full-checks, 01.22, 56300, 1.18, 0.03, 0, 1960
redis, sn-0.6.0-full-checks, 4.432, 33844, 1.81, 0.42, 0, 9037
cfrac, sn-0.6.0-full-checks, 06.61, 3708, 6.61, 0.00, 0, 516
leanN, sn-0.6.0-full-checks, 26.06, 653060, 99.23, 1.01, 0, 12978
sed, sn-0.6.0-full-checks, 01.75, 347260, 1.66, 0.08, 0, 1585
barnes, sn-0.6.0-full-checks, 02.87, 65616, 2.85, 0.01, 0, 2855
espresso, sn-0.6.0-full-checks, 05.28, 12652, 5.26, 0.02, 0, 733
z3, sn-0.6.0-full-checks, 01.19, 70324, 1.16, 0.02, 0, 763
gs, sn-0.6.0-full-checks, 01.19, 54320, 1.15, 0.03, 0, 1961
redis, sn-0.6.0-full-checks, 4.408, 33576, 1.89, 0.32, 0, 9014
cfrac, sn-0.6.0-full-checks, 06.64, 3660, 6.64, 0.00, 0, 508
leanN, sn-0.6.0-full-checks, 26.62, 676740, 102.76, 0.92, 0, 13834
sed, sn-0.6.0-full-checks, 01.74, 347536, 1.62, 0.11, 0, 1703
barnes, sn-0.6.0-full-checks, 02.85, 65632, 2.83, 0.01, 0, 2853
espresso, sn-0.6.0-full-checks, 05.27, 12648, 5.24, 0.03, 0, 737
z3, sn-0.6.0-full-checks, 01.17, 70352, 1.15, 0.01, 0, 769
gs, sn-0.6.0-full-checks, 01.19, 53988, 1.16, 0.02, 0, 2022
redis, sn-0.6.0-full-checks, 4.478, 33468, 1.91, 0.34, 0, 8968
cfrac, sn-0.6.0-full-checks, 06.61, 3604, 6.60, 0.00, 0, 494
leanN, sn-0.6.0-full-checks, 26.12, 671828, 98.39, 0.91, 0, 13146
sed, sn-0.6.0-full-checks, 01.74, 349584, 1.65, 0.09, 0, 1713
