z3, sn-0.5.3, 01.17, 73528, 1.15, 0.01, 0, 564
gs, sn-0.5.3, 01.17, 56208, 1.15, 0.02, 0, 1872
redis, sn-0.5.3, 4.277, 36992, 1.79, 0.36, 0, 7345
cfrac, sn-0.5.3, 06.32, 8368, 6.32, 0.00, 0, 447
leanN, sn-0.5.3, 25.42, 542936, 96.17, 0.85, 0, 3418
sed, sn-0.5.3, 01.73, 310336, 1.66, 0.07, 0, 680
barnes, sn-0.5.3, 02.88, 70236, 2.87, 0.01, 0, 2521
espresso, sn-0.5.3, 05.27, 10284, 5.25, 0.01, 0, 413
z3, sn-0.5.3, 01.16, 73644, 1.14, 0.02, 0, 564
gs, sn-0.5.3, 01.17, 55884, 1.13, 0.03, 0, 1869
redis, sn-0.5.3, 4.289, 37040, 1.77, 0.38, 0, 6881
cfrac, sn-0.5.3, 06.36, 8408, 6.36, 0.00, 0, 447
leanN, sn-0.5.3, 25.63, 538804, 97.85, 0.82, 0, 3326
sed, sn-0.5.3, 01.74, 310300, 1.67, 0.06, 0, 679
barnes, sn-0.5.3, 02.85, 70236, 2.82, 0.02, 0, 2516
espresso, sn-0.5.3, 05.26, 10352, 5.21, 0.04, 0, 414
z3, sn-0.5.3, 01.17, 73692, 1.16, 0.01, 0, 563
gs, sn-0.5.3, 01.17, 56216, 1.14, 0.02, 0, 1869
redis, sn-0.5.3, 4.263, 36996, 1.75, 0.39, 0, 7261
cfrac, sn-0.5.3, 06.38, 8252, 6.37, 0.00, 0, 442
leanN, sn-0.5.3, 25.65, 530420, 97.33, 0.95, 0, 3349
sed, sn-0.5.3, 01.73, 310348, 1.65, 0.07, 0, 685
barnes, sn-0.5.3, 02.92, 70236, 2.89, 0.02, 0, 2525
espresso, sn-0.5.3, 05.26, 10276, 5.23, 0.03, 0, 408
z3, sn-0.5.3, 01.17, 73648, 1.16, 0.01, 0, 569
gs, sn-0.5.3, 01.18, 56084, 1.14, 0.03, 0, 1874
redis, sn-0.5.3, 4.324, 36948, 1.82, 0.36, 0, 7594
cfrac, sn-0.5.3, 06.33, 8424, 6.33, 0.00, 0, 445
leanN, sn-0.5.3, 27.13, 532548, 104.80, 0.79, 0, 3409
sed, sn-0.5.3, 01.73, 310464, 1.66, 0.07, 0, 683
barnes, sn-0.5.3, 02.86, 70068, 2.84, 0.01, 0, 2525
espresso, sn-0.5.3, 05.14, 10388, 5.12, 0.02, 0, 411
z3, sn-0.5.3, 01.18, 73764, 1.16, 0.01, 0, 568
gs, sn-0.5.3, 01.16, 56212, 1.14, 0.01, 0, 1874
redis, sn-0.5.3, 4.310, 37092, 1.80, 0.37, 0, 7027
cfrac, sn-0.5.3, 06.32, 8468, 6.31, 0.00, 0, 444
leanN, sn-0.5.3, 26.48, 553936, 101.92, 0.96, 1, 3961
sed, sn-0.5.3, 01.74, 310380, 1.66, 0.07, 0, 682
barnes, sn-0.5.3, 02.91, 69964, 2.89, 0.02, 0, 2519
espresso, sn-0.5.3, 05.22, 10328, 5.20, 0.02, 0, 413
z3, sn-0.5.3, 01.18, 73564, 1.17, 0.01, 0, 565
gs, sn-0.5.3, 01.18, 56072, 1.15, 0.02, 0, 1875
redis, sn-0.5.3, 4.342, 36944, 1.80, 0.38, 0, 7593
cfrac, sn-0.5.3, 06.35, 8424, 6.34, 0.00, 0, 444
leanN, sn-0.5.3, 26.71, 540632, 103.48, 0.85, 5, 3013
sed, sn-0.5.3, 01.73, 310388, 1.67, 0.06, 0, 683
barnes, sn-0.5.3, 02.90, 69944, 2.87, 0.02, 0, 2518
espresso, sn-0.5.3, 05.16, 10312, 5.14, 0.02, 0, 411
z3, sn-0.5.3, 01.17, 73680, 1.16, 0.01, 0, 565
gs, sn-0.5.3, 01.17, 56240, 1.14, 0.02, 0, 1875
redis, sn-0.5.3, 4.314, 37140, 1.73, 0.43, 0, 7378
cfrac, sn-0.5.3, 06.32, 8420, 6.32, 0.00, 0, 447
leanN, sn-0.5.3, 26.72, 553304, 103.27, 0.74, 0, 3848
sed, sn-0.5.3, 01.77, 310252, 1.70, 0.07, 0, 685
barnes, sn-0.5.3, 02.86, 70168, 2.84, 0.02, 0, 2518
espresso, sn-0.5.3, 05.12, 10276, 5.09, 0.02, 0, 408
z3, sn-0.5.3, 01.18, 73504, 1.16, 0.01, 0, 562
gs, sn-0.5.3, 01.16, 56036, 1.12, 0.03, 0, 1875
redis, sn-0.5.3, 4.326, 37000, 1.80, 0.37, 0, 7342
cfrac, sn-0.5.3, 06.33, 8404, 6.32, 0.00, 0, 446
leanN, sn-0.5.3, 25.97, 547068, 99.19, 0.88, 0, 3336
sed, sn-0.5.3, 01.77, 310252, 1.68, 0.08, 0, 683
barnes, sn-0.5.3, 02.87, 70164, 2.84, 0.02, 0, 2523
espresso, sn-0.5.3, 05.17, 10280, 5.15, 0.02, 0, 410
z3, sn-0.5.3, 01.18, 73772, 1.16, 0.02, 0, 568
gs, sn-0.5.3, 01.19, 56172, 1.16, 0.02, 0, 1872
redis, sn-0.5.3, 4.310, 37016, 1.79, 0.37, 0, 7484
cfrac, sn-0.5.3, 06.33, 8260, 6.33, 0.00, 0, 448
leanN, sn-0.5.3, 25.73, 533320, 97.81, 0.66, 0, 3598
sed, sn-0.5.3, 01.73, 310284, 1.66, 0.07, 0, 682
barnes, sn-0.5.3, 02.85, 70132, 2.83, 0.01, 0, 2524
espresso, sn-0.5.3, 05.13, 10292, 5.11, 0.02, 0, 411
z3, sn-0.5.3, 01.16, 73628, 1.14, 0.02, 0, 564
gs, sn-0.5.3, 01.18, 55808, 1.13, 0.03, 0, 1871
redis, sn-0.5.3, 4.289, 37084, 1.80, 0.35, 0, 7347
cfrac, sn-0.5.3, 06.31, 8308, 6.30, 0.00, 0, 448
leanN, sn-0.5.3, 25.65, 551156, 97.81, 0.78, 4, 4057
sed, sn-0.5.3, 01.72, 310240, 1.64, 0.08, 0, 682
barnes, sn-0.5.3, 02.86, 69948, 2.84, 0.01, 0, 2525
espresso, sn-0.5.3, 05.14, 10328, 5.11, 0.02, 0, 412
z3, sn-0.5.3, 01.17, 73444, 1.16, 0.01, 0, 564
gs, sn-0.5.3, 01.17, 55792, 1.13, 0.03, 0, 1869
redis, sn-0.5.3, 4.262, 37176, 1.76, 0.38, 0, 6883
cfrac, sn-0.5.3, 06.33, 8404, 6.32, 0.00, 0, 442
leanN, sn-0.5.3, 25.67, 549420, 97.34, 0.76, 0, 3992
sed, sn-0.5.3, 01.73, 310336, 1.67, 0.06, 0, 677
